Action Type,Option ID,Location Type,Location ID,On-Query Reason Code
ADD,100015732,Parent Warehouse,FC01,15
ADD,100015733,Parent Warehouse,FC01,15
ADD,100015734,Parent Warehouse,FC01,15
ADD,100015735,Parent Warehouse,FC01,15
ADD,100015736,Parent Warehouse,FC01,15
ADD,100015737,Parent Warehouse,FC01,15
ADD,100015739,Parent Warehouse,FC01,15
ADD,100015740,Parent Warehouse,FC01,15
ADD,100015742,Parent Warehouse,FC01,15
ADD,100015744,Parent Warehouse,FC01,15
ADD,100015745,Parent Warehouse,FC01,15
ADD,100015746,Parent Warehouse,FC01,15
ADD,100015747,Parent Warehouse,FC01,15
ADD,100015748,Parent Warehouse,FC01,15
ADD,100015749,Parent Warehouse,FC01,15
ADD,100015750,Parent Warehouse,FC01,15
ADD,100015751,Parent Warehouse,FC01,15
ADD,100015754,Parent Warehouse,FC01,15
ADD,100015755,Parent Warehouse,FC01,15
ADD,100015756,Parent Warehouse,FC01,15
ADD,100015760,Parent Warehouse,FC01,15
ADD,100015761,Parent Warehouse,FC01,15
ADD,100015762,Parent Warehouse,FC01,15
ADD,100015763,Parent Warehouse,FC01,15
ADD,100015765,Parent Warehouse,FC01,15
ADD,100015767,Parent Warehouse,FC01,15
ADD,100015768,Parent Warehouse,FC01,15
ADD,100015769,Parent Warehouse,FC01,15
ADD,100015770,Parent Warehouse,FC01,15
ADD,100015771,Parent Warehouse,FC01,15
ADD,100015773,Parent Warehouse,FC01,15
ADD,100015774,Parent Warehouse,FC01,15
ADD,100015779,Parent Warehouse,FC01,15
ADD,100015782,Parent Warehouse,FC01,15
ADD,100015783,Parent Warehouse,FC01,15
ADD,100015784,Parent Warehouse,FC01,15
ADD,100015785,Parent Warehouse,FC01,15
ADD,100015788,Parent Warehouse,FC01,15
ADD,100015789,Parent Warehouse,FC01,15
ADD,100015790,Parent Warehouse,FC01,15
ADD,100015791,Parent Warehouse,FC01,15
ADD,100015792,Parent Warehouse,FC01,15
ADD,100015794,Parent Warehouse,FC01,15
ADD,100015795,Parent Warehouse,FC01,15
ADD,100015796,Parent Warehouse,FC01,15
ADD,100015798,Parent Warehouse,FC01,15
ADD,100015799,Parent Warehouse,FC01,15
ADD,100015801,Parent Warehouse,FC01,15
ADD,100015802,Parent Warehouse,FC01,15
ADD,100015803,Parent Warehouse,FC01,15
ADD,100015805,Parent Warehouse,FC01,15
ADD,100015807,Parent Warehouse,FC01,15
ADD,100015808,Parent Warehouse,FC01,15
ADD,100015810,Parent Warehouse,FC01,15
ADD,100015811,Parent Warehouse,FC01,15
ADD,100015812,Parent Warehouse,FC01,15
ADD,100015816,Parent Warehouse,FC01,15
ADD,100015817,Parent Warehouse,FC01,15
ADD,100015819,Parent Warehouse,FC01,15
ADD,100015820,Parent Warehouse,FC01,15
ADD,100015821,Parent Warehouse,FC01,15
ADD,100015826,Parent Warehouse,FC01,15
ADD,100015827,Parent Warehouse,FC01,15
ADD,100015828,Parent Warehouse,FC01,15
ADD,100015829,Parent Warehouse,FC01,15
ADD,100015830,Parent Warehouse,FC01,15
ADD,100015831,Parent Warehouse,FC01,15
ADD,100015832,Parent Warehouse,FC01,15
ADD,100015833,Parent Warehouse,FC01,15
ADD,100015834,Parent Warehouse,FC01,15
ADD,100015835,Parent Warehouse,FC01,15
ADD,100015836,Parent Warehouse,FC01,15
ADD,100015838,Parent Warehouse,FC01,15
ADD,100015840,Parent Warehouse,FC01,15
ADD,100015841,Parent Warehouse,FC01,15
ADD,100015842,Parent Warehouse,FC01,15
ADD,100015844,Parent Warehouse,FC01,15
ADD,100015846,Parent Warehouse,FC01,15
ADD,100015847,Parent Warehouse,FC01,15
ADD,100015849,Parent Warehouse,FC01,15
ADD,100015855,Parent Warehouse,FC01,15
ADD,100015856,Parent Warehouse,FC01,15
ADD,100015857,Parent Warehouse,FC01,15
ADD,100015858,Parent Warehouse,FC01,15
ADD,100015859,Parent Warehouse,FC01,15
ADD,100015861,Parent Warehouse,FC01,15
ADD,100015864,Parent Warehouse,FC01,15
ADD,100015865,Parent Warehouse,FC01,15
ADD,100015866,Parent Warehouse,FC01,15
ADD,100015867,Parent Warehouse,FC01,15
ADD,100015868,Parent Warehouse,FC01,15
ADD,100015869,Parent Warehouse,FC01,15
ADD,100015870,Parent Warehouse,FC01,15
ADD,100015871,Parent Warehouse,FC01,15
ADD,100015872,Parent Warehouse,FC01,15
ADD,100015873,Parent Warehouse,FC01,15
ADD,100015874,Parent Warehouse,FC01,15
ADD,100015879,Parent Warehouse,FC01,15
ADD,100015880,Parent Warehouse,FC01,15
ADD,100015883,Parent Warehouse,FC01,15
ADD,100015884,Parent Warehouse,FC01,15
ADD,100015885,Parent Warehouse,FC01,15
ADD,100015888,Parent Warehouse,FC01,15
ADD,100015892,Parent Warehouse,FC01,15
ADD,100015893,Parent Warehouse,FC01,15
ADD,100015897,Parent Warehouse,FC01,15
ADD,100015904,Parent Warehouse,FC01,15
ADD,100015905,Parent Warehouse,FC01,15
ADD,100015907,Parent Warehouse,FC01,15
ADD,100015908,Parent Warehouse,FC01,15
ADD,100015909,Parent Warehouse,FC01,15
ADD,100015910,Parent Warehouse,FC01,15
ADD,100015911,Parent Warehouse,FC01,15
ADD,100015913,Parent Warehouse,FC01,15
ADD,100015915,Parent Warehouse,FC01,15
ADD,100015916,Parent Warehouse,FC01,15
ADD,100015917,Parent Warehouse,FC01,15
ADD,100015918,Parent Warehouse,FC01,15
ADD,100015919,Parent Warehouse,FC01,15
ADD,100015921,Parent Warehouse,FC01,15
ADD,100015922,Parent Warehouse,FC01,15
ADD,100015923,Parent Warehouse,FC01,15
ADD,100015924,Parent Warehouse,FC01,15
ADD,100015927,Parent Warehouse,FC01,15
ADD,100015931,Parent Warehouse,FC01,15
ADD,100015935,Parent Warehouse,FC01,15
ADD,100015936,Parent Warehouse,FC01,15
ADD,100015937,Parent Warehouse,FC01,15
ADD,100015939,Parent Warehouse,FC01,15
ADD,100015941,Parent Warehouse,FC01,15
ADD,100015942,Parent Warehouse,FC01,15
ADD,100015953,Parent Warehouse,FC01,15
ADD,100015954,Parent Warehouse,FC01,15
ADD,100015955,Parent Warehouse,FC01,15
ADD,100015956,Parent Warehouse,FC01,15
ADD,100015958,Parent Warehouse,FC01,15
ADD,100015959,Parent Warehouse,FC01,15
ADD,100015960,Parent Warehouse,FC01,15
ADD,100015961,Parent Warehouse,FC01,15
ADD,100015962,Parent Warehouse,FC01,15
ADD,100015963,Parent Warehouse,FC01,15
ADD,100015964,Parent Warehouse,FC01,15
ADD,100015965,Parent Warehouse,FC01,15
ADD,100015971,Parent Warehouse,FC01,15
ADD,100015972,Parent Warehouse,FC01,15
ADD,100015975,Parent Warehouse,FC01,15
ADD,100015976,Parent Warehouse,FC01,15
ADD,100015977,Parent Warehouse,FC01,15
ADD,100015978,Parent Warehouse,FC01,15
ADD,100015979,Parent Warehouse,FC01,15
ADD,100015983,Parent Warehouse,FC01,15
ADD,100015993,Parent Warehouse,FC01,15
ADD,100015995,Parent Warehouse,FC01,15
ADD,100016001,Parent Warehouse,FC01,15
ADD,100016007,Parent Warehouse,FC01,15
ADD,100016009,Parent Warehouse,FC01,15
ADD,100016012,Parent Warehouse,FC01,15
ADD,100016014,Parent Warehouse,FC01,15
ADD,100016016,Parent Warehouse,FC01,15
ADD,100016025,Parent Warehouse,FC01,15
ADD,100016027,Parent Warehouse,FC01,15
ADD,100016031,Parent Warehouse,FC01,15
ADD,100016032,Parent Warehouse,FC01,15
ADD,100016042,Parent Warehouse,FC01,15
ADD,100016045,Parent Warehouse,FC01,15
ADD,100016046,Parent Warehouse,FC01,15
ADD,100016047,Parent Warehouse,FC01,15
ADD,100016049,Parent Warehouse,FC01,15
ADD,100016050,Parent Warehouse,FC01,15
ADD,100016051,Parent Warehouse,FC01,15
ADD,100016052,Parent Warehouse,FC01,15
ADD,100016055,Parent Warehouse,FC01,15
ADD,100016057,Parent Warehouse,FC01,15
ADD,100016058,Parent Warehouse,FC01,15
ADD,100016060,Parent Warehouse,FC01,15
ADD,100016061,Parent Warehouse,FC01,15
ADD,100016062,Parent Warehouse,FC01,15
ADD,100016063,Parent Warehouse,FC01,15
ADD,100016064,Parent Warehouse,FC01,15
ADD,100016070,Parent Warehouse,FC01,15
ADD,100016071,Parent Warehouse,FC01,15
ADD,100016072,Parent Warehouse,FC01,15
ADD,100016073,Parent Warehouse,FC01,15
ADD,100016074,Parent Warehouse,FC01,15
ADD,100016075,Parent Warehouse,FC01,15
ADD,100016076,Parent Warehouse,FC01,15
ADD,100016077,Parent Warehouse,FC01,15
ADD,100016078,Parent Warehouse,FC01,15
ADD,100016079,Parent Warehouse,FC01,15
ADD,100016080,Parent Warehouse,FC01,15
ADD,100016081,Parent Warehouse,FC01,15
ADD,100016082,Parent Warehouse,FC01,15
ADD,100016084,Parent Warehouse,FC01,15
ADD,100016085,Parent Warehouse,FC01,15
ADD,100016086,Parent Warehouse,FC01,15
ADD,100016087,Parent Warehouse,FC01,15
ADD,100016088,Parent Warehouse,FC01,15
ADD,100016089,Parent Warehouse,FC01,15
ADD,100016090,Parent Warehouse,FC01,15
ADD,100016094,Parent Warehouse,FC01,15
ADD,100016095,Parent Warehouse,FC01,15
ADD,100016096,Parent Warehouse,FC01,15
ADD,100016097,Parent Warehouse,FC01,15
ADD,100016098,Parent Warehouse,FC01,15
ADD,100016099,Parent Warehouse,FC01,15
ADD,100016100,Parent Warehouse,FC01,15
ADD,100016101,Parent Warehouse,FC01,15
ADD,100016102,Parent Warehouse,FC01,15
ADD,100016103,Parent Warehouse,FC01,15
ADD,100016105,Parent Warehouse,FC01,15
ADD,100016106,Parent Warehouse,FC01,15
ADD,100016107,Parent Warehouse,FC01,15
ADD,100016108,Parent Warehouse,FC01,15
ADD,100016109,Parent Warehouse,FC01,15
ADD,100016110,Parent Warehouse,FC01,15
ADD,100016111,Parent Warehouse,FC01,15
ADD,100016112,Parent Warehouse,FC01,15
ADD,100016113,Parent Warehouse,FC01,15
ADD,100016114,Parent Warehouse,FC01,15
ADD,100016115,Parent Warehouse,FC01,15
ADD,100016117,Parent Warehouse,FC01,15
ADD,100016120,Parent Warehouse,FC01,15
ADD,100016121,Parent Warehouse,FC01,15
ADD,100016123,Parent Warehouse,FC01,15
ADD,100016124,Parent Warehouse,FC01,15
ADD,100016125,Parent Warehouse,FC01,15
ADD,100016126,Parent Warehouse,FC01,15
ADD,100016127,Parent Warehouse,FC01,15
ADD,100016128,Parent Warehouse,FC01,15
ADD,100016129,Parent Warehouse,FC01,15
ADD,100016130,Parent Warehouse,FC01,15
ADD,100016131,Parent Warehouse,FC01,15
ADD,100016132,Parent Warehouse,FC01,15
ADD,100016133,Parent Warehouse,FC01,15
ADD,100016134,Parent Warehouse,FC01,15
ADD,100016135,Parent Warehouse,FC01,15
ADD,100016136,Parent Warehouse,FC01,15
ADD,100016137,Parent Warehouse,FC01,15
ADD,100016138,Parent Warehouse,FC01,15
ADD,100016139,Parent Warehouse,FC01,15
ADD,100016142,Parent Warehouse,FC01,15
ADD,100016144,Parent Warehouse,FC01,15
ADD,100016145,Parent Warehouse,FC01,15
ADD,100016148,Parent Warehouse,FC01,15
ADD,100016149,Parent Warehouse,FC01,15
ADD,100016150,Parent Warehouse,FC01,15
ADD,100016155,Parent Warehouse,FC01,15
ADD,100016156,Parent Warehouse,FC01,15
ADD,100016157,Parent Warehouse,FC01,15
ADD,100016158,Parent Warehouse,FC01,15
ADD,100016159,Parent Warehouse,FC01,15
ADD,100016160,Parent Warehouse,FC01,15
ADD,100016161,Parent Warehouse,FC01,15
ADD,100016162,Parent Warehouse,FC01,15
ADD,100016164,Parent Warehouse,FC01,15
ADD,100016165,Parent Warehouse,FC01,15
ADD,100016166,Parent Warehouse,FC01,15
ADD,100016167,Parent Warehouse,FC01,15
ADD,100016169,Parent Warehouse,FC01,15
ADD,100016170,Parent Warehouse,FC01,15
ADD,100016178,Parent Warehouse,FC01,15
ADD,100016179,Parent Warehouse,FC01,15
ADD,100016186,Parent Warehouse,FC01,15
ADD,100016187,Parent Warehouse,FC01,15
ADD,100016188,Parent Warehouse,FC01,15
ADD,100016189,Parent Warehouse,FC01,15
ADD,100016190,Parent Warehouse,FC01,15
ADD,100016191,Parent Warehouse,FC01,15
ADD,100016192,Parent Warehouse,FC01,15
ADD,100016193,Parent Warehouse,FC01,15
ADD,100016194,Parent Warehouse,FC01,15
ADD,100016195,Parent Warehouse,FC01,15
ADD,100016200,Parent Warehouse,FC01,15
ADD,100016201,Parent Warehouse,FC01,15
ADD,100016202,Parent Warehouse,FC01,15
ADD,100016203,Parent Warehouse,FC01,15
ADD,100016204,Parent Warehouse,FC01,15
ADD,100016205,Parent Warehouse,FC01,15
ADD,100016206,Parent Warehouse,FC01,15
ADD,100016207,Parent Warehouse,FC01,15
ADD,100016209,Parent Warehouse,FC01,15
ADD,100016212,Parent Warehouse,FC01,15
ADD,100016213,Parent Warehouse,FC01,15
ADD,100016218,Parent Warehouse,FC01,15
ADD,100016220,Parent Warehouse,FC01,15
ADD,100016222,Parent Warehouse,FC01,15
ADD,100016227,Parent Warehouse,FC01,15
ADD,100016228,Parent Warehouse,FC01,15
ADD,100016229,Parent Warehouse,FC01,15
ADD,100016231,Parent Warehouse,FC01,15
ADD,100016232,Parent Warehouse,FC01,15
ADD,100016233,Parent Warehouse,FC01,15
ADD,100016234,Parent Warehouse,FC01,15
ADD,100016236,Parent Warehouse,FC01,15
ADD,100016237,Parent Warehouse,FC01,15
ADD,100016243,Parent Warehouse,FC01,15
ADD,100016244,Parent Warehouse,FC01,15
ADD,100016245,Parent Warehouse,FC01,15
ADD,100016247,Parent Warehouse,FC01,15
ADD,100016248,Parent Warehouse,FC01,15
ADD,100016249,Parent Warehouse,FC01,15
ADD,100016253,Parent Warehouse,FC01,15
ADD,100016254,Parent Warehouse,FC01,15
ADD,100016255,Parent Warehouse,FC01,15
ADD,100016256,Parent Warehouse,FC01,15
ADD,100016257,Parent Warehouse,FC01,15
ADD,100016258,Parent Warehouse,FC01,15
ADD,100016259,Parent Warehouse,FC01,15
ADD,100016261,Parent Warehouse,FC01,15
ADD,100016264,Parent Warehouse,FC01,15
ADD,100016268,Parent Warehouse,FC01,15
ADD,100016269,Parent Warehouse,FC01,15
ADD,100016270,Parent Warehouse,FC01,15
ADD,100016271,Parent Warehouse,FC01,15
ADD,100016277,Parent Warehouse,FC01,15
ADD,100016281,Parent Warehouse,FC01,15
ADD,100016283,Parent Warehouse,FC01,15
ADD,100016284,Parent Warehouse,FC01,15
ADD,100016285,Parent Warehouse,FC01,15
ADD,100016287,Parent Warehouse,FC01,15
ADD,100016290,Parent Warehouse,FC01,15
ADD,100016291,Parent Warehouse,FC01,15
ADD,100016292,Parent Warehouse,FC01,15
ADD,100016293,Parent Warehouse,FC01,15
ADD,100016295,Parent Warehouse,FC01,15
ADD,100016296,Parent Warehouse,FC01,15
ADD,100016297,Parent Warehouse,FC01,15
ADD,100016298,Parent Warehouse,FC01,15
ADD,100016306,Parent Warehouse,FC01,15
ADD,100016307,Parent Warehouse,FC01,15
ADD,100016309,Parent Warehouse,FC01,15
ADD,100016310,Parent Warehouse,FC01,15
ADD,100016311,Parent Warehouse,FC01,15
ADD,100016312,Parent Warehouse,FC01,15
ADD,100016316,Parent Warehouse,FC01,15
ADD,100016317,Parent Warehouse,FC01,15
ADD,100016318,Parent Warehouse,FC01,15
ADD,100016319,Parent Warehouse,FC01,15
ADD,100016321,Parent Warehouse,FC01,15
ADD,100016322,Parent Warehouse,FC01,15
ADD,100016323,Parent Warehouse,FC01,15
ADD,100016324,Parent Warehouse,FC01,15
ADD,100016325,Parent Warehouse,FC01,15
ADD,100016329,Parent Warehouse,FC01,15
ADD,100016331,Parent Warehouse,FC01,15
ADD,100016332,Parent Warehouse,FC01,15
ADD,100016335,Parent Warehouse,FC01,15
ADD,100016336,Parent Warehouse,FC01,15
ADD,100016337,Parent Warehouse,FC01,15
ADD,100016358,Parent Warehouse,FC01,15
ADD,100016362,Parent Warehouse,FC01,15
ADD,100016363,Parent Warehouse,FC01,15
ADD,100016364,Parent Warehouse,FC01,15
ADD,100016365,Parent Warehouse,FC01,15
ADD,100016366,Parent Warehouse,FC01,15
ADD,100016368,Parent Warehouse,FC01,15
ADD,100016369,Parent Warehouse,FC01,15
ADD,100016370,Parent Warehouse,FC01,15
ADD,100016373,Parent Warehouse,FC01,15
ADD,100016375,Parent Warehouse,FC01,15
ADD,100016379,Parent Warehouse,FC01,15
ADD,100016380,Parent Warehouse,FC01,15
ADD,100016382,Parent Warehouse,FC01,15
ADD,100016383,Parent Warehouse,FC01,15
ADD,100016384,Parent Warehouse,FC01,15
ADD,100016385,Parent Warehouse,FC01,15
ADD,100016386,Parent Warehouse,FC01,15
ADD,100016390,Parent Warehouse,FC01,15
ADD,100016391,Parent Warehouse,FC01,15
ADD,100016392,Parent Warehouse,FC01,15
ADD,100016393,Parent Warehouse,FC01,15
ADD,100016394,Parent Warehouse,FC01,15
ADD,100016395,Parent Warehouse,FC01,15
ADD,100016397,Parent Warehouse,FC01,15
ADD,100016402,Parent Warehouse,FC01,15
ADD,100016403,Parent Warehouse,FC01,15
ADD,100016404,Parent Warehouse,FC01,15
ADD,100016405,Parent Warehouse,FC01,15
ADD,100016406,Parent Warehouse,FC01,15
ADD,100016407,Parent Warehouse,FC01,15
ADD,100016408,Parent Warehouse,FC01,15
ADD,100016409,Parent Warehouse,FC01,15
ADD,100016410,Parent Warehouse,FC01,15
ADD,100016413,Parent Warehouse,FC01,15
ADD,100016417,Parent Warehouse,FC01,15
ADD,100016418,Parent Warehouse,FC01,15
ADD,100016419,Parent Warehouse,FC01,15
ADD,100016420,Parent Warehouse,FC01,15
ADD,100016421,Parent Warehouse,FC01,15
ADD,100016422,Parent Warehouse,FC01,15
ADD,100016423,Parent Warehouse,FC01,15
ADD,100016424,Parent Warehouse,FC01,15
ADD,100016426,Parent Warehouse,FC01,15
ADD,100016427,Parent Warehouse,FC01,15
ADD,100016428,Parent Warehouse,FC01,15
ADD,100016429,Parent Warehouse,FC01,15
ADD,100016430,Parent Warehouse,FC01,15
