PG.SUBMITTED_DATE-15||'08:39:53.45',PG.WHOLESALE_ROW_CODE_ID||',50.00,68.00,93.00,120.90',SUBMITTED_DATE,ITEM,LOCATION,CURREYCODE,TOTALQTY,ENAMES
06-FEB-2208:39:53.45,#MM88S6,50.00,68.00,93.00,120.90,21-FEB-22,103869008,"MCO",4,,,,"",,"#MM88S6B7",1001,USD,93.00,,5655,W24L30:90|W24L32:0|W25L30:362|W25L32:0|W26L30:628|W26L32:0|W27L30:922|W27L32:0|W28L30:1052|W28L32:0|W29L30:893|W29L32:0|W30L30:684|W30L32:0|W31L30:430|W31L32:0|W32L30:294|W32L32:0|W33L30:187|W33L32:0|W34L30:85|W34L32:0|W36L30:28|W36L32:0
06-FEB-2208:39:53.45,#4FQ872,50.00,68.00,93.00,120.90,21-FEB-22,103869009,"MCO",4,,,,"",,"#4FQ872B7",1001,USD,93.00,,1380,W24L30:22|W24L32:0|W25L30:88|W25L32:0|W26L30:153|W26L32:0|W27L30:224|W27L32:0|W28L30:257|W28L32:0|W29L30:218|W29L32:0|W30L30:167|W30L32:0|W31L30:105|W31L32:0|W32L30:72|W32L32:0|W33L30:46|W33L32:0|W34L30:21|W34L32:0|W36L30:7|W36L32:0
06-FEB-2208:39:53.45,#981RT1,50.00,68.00,93.00,120.90,21-FEB-22,103869009,"MCO",4,,,,"",,"#981RT1B7",1001,USD,93.00,,70,W24L32:4|W25L32:15|W26L32:21|W28L32:17|W30L32:11|W32L32:2
06-FEB-2208:39:53.45,#BMFRT4,50.00,68.00,93.00,120.90,21-FEB-22,103869009,"MCO",4,,,,"",,"#BMFRT4B7",1001,USD,93.00,,100,W24L30:3|W24L32:6|W24L34:1|W25L30:4|W25L32:12|W25L34:1|W26L30:6|W26L32:18|W26L34:2|W28L30:5|W28L32:18|W28L34:2|W30L30:2|W30L32:9|W30L34:1|W32L30:2|W32L32:5|W32L34:1|W34L30:1|W34L32:1
06-FEB-2208:39:53.45,#CDGRBA,50.00,68.00,93.00,120.90,21-FEB-22,103869009,"MCO",4,,,,"",,"#CDGRBAB7",1001,USD,93.00,,200,W24L30:2|W24L32:2|W24L34:2|W25L30:6|W25L32:5|W25L34:5|W26L30:17|W26L32:17|W26L34:17|W28L30:21|W28L32:21|W28L34:21|W30L30:13|W30L32:13|W30L34:13|W32L30:7|W32L32:7|W32L34:6|W34L30:1|W34L32:1|W34L34:1|W36L32:1|W36L34:1
07-FEB-2208:39:53.45,#APD8DM,50.00,68.00,93.00,120.90,22-FEB-22,103869010,"MCO",4,,,,"",,"#APD8DMB7",1001,USD,93.00,,150,W24L30:4|W24L32:9|W24L34:1|W25L30:5|W25L32:17|W25L34:1|W26L30:9|W26L32:27|W26L34:2|W28L30:7|W28L32:28|W28L34:3|W30L30:4|W30L32:11|W30L34:2|W32L30:3|W32L32:7|W32L34:1|W34L30:2|W34L32:4|W34L34:1|W36L30:1|W36L32:1
27-FEB-2208:39:53.45,#T78KZP,50.00,68.00,93.00,120.90,14-MAR-22,104018764,"MCO",4,,,,"",,"#T78KZPB7",1001,USD,93.00,,1280,UK10:294|UK12:230|UK14:141|UK16:102|UK18:64|UK4:26|UK6:154|UK8:269
02-AUG-2108:39:53.45,#ADW031,50.00,68.00,93.00,120.90,17-AUG-21,104084705,"MCO",4,,,,"",,"#ADW031B7",3001,USD,93.00,,75,UK10:18|UK12:9|UK14:4|UK16:3|UK18:2|UK4:5|UK6:12|UK8:22
06-FEB-2208:39:53.45,#MM80L7,50.00,68.00,93.00,120.90,21-FEB-22,104353425,"MCO",4,,,,"",,"#MM80L7B7",1001,EUR,93.00,,370,W24L30:9|W24L32:21|W24L34:2|W25L30:13|W25L32:43|W25L34:3|W26L30:21|W26L32:67|W26L34:6|W28L30:18|W28L32:68|W28L34:7|W30L30:9|W30L32:35|W30L34:4|W32L30:8|W32L32:17|W32L34:3|W34L30:4|W34L32:9|W34L34:1|W36L30:1|W36L32:1
06-FEB-2208:39:53.45,#PXFR3I,50.00,68.00,93.00,120.90,21-FEB-22,104353425,"MCO",4,,,,"",,"#PXFR3IB7",1001,EUR,93.00,,372,W24L30:6|W25L30:23|W26L30:41|W27L30:59|W28L30:68|W29L30:58|W30L30:44|W31L30:32|W32L30:19|W33L30:15|W34L30:5|W36L30:2
08-JUN-2208:39:53.45,#SQ6MER,50.00,68.00,93.00,120.90,23-JUN-22,104513376,"MCO",4,,,,"",,"#SQ6MERB7",1001,USD,93.00,,100,W28L32:15|W30L32:20|W32L32:30|W34L32:20|W36L32:15
17-FEB-2208:39:53.45,#V3-944,50.00,68.00,93.00,120.90,04-MAR-22,104633439,"MCO",4,,,,"",,"#V3-944B7",3001,USD,93.00,,150,UK10:33|UK12:27|UK14:23|UK16:18|UK18:17|UK4:3|UK6:5|UK8:24
03-FEB-2208:39:53.45,#XFQ8JI,50.00,68.00,93.00,120.90,18-FEB-22,104682335,"MCO",4,,,,"",,"#XFQ8JIB7",1001,EUR,93.00,,1285,W24L28:77|W25L28:141|W26L28:308|W28L28:398|W30L28:244|W32L28:90|W34L28:27
27-JUN-2108:39:53.45,#9UBGZ2,50.00,68.00,93.00,120.90,12-JUL-21,104955719,"MCO",4,,,,"",,"#9UBGZ2B7",1001,USD,93.00,,80,UK10:20|UK12:9|UK14:4|UK16:2|UK4:6|UK6:13|UK8:26
14-NOV-2108:39:53.45,#V3-0EE,50.00,68.00,93.00,120.90,29-NOV-21,104974046,"MCO",4,,,,"",,"#V3-0EEB7",3001,GBP,93.00,,125,32CHR:7|34CHR:9|36CHR:14|38CHR:23|40CHR:25|42CHR:22|44CHR:15|46CHR:10
17-FEB-2208:39:53.45,#V4 -10,50.00,68.00,93.00,120.90,04-MAR-22,104974046,"MCO",4,,,,"",,"#V4 -10B7",3001,GBP,93.00,,85,32CHR:5|34CHR:7|36CHR:9|38CHR:15|40CHR:17|42CHR:15|44CHR:10|46CHR:7
14-NOV-2108:39:53.45,#V3-0EF,50.00,68.00,93.00,120.90,29-NOV-21,104974047,"MCO",4,,,,"",,"#V3-0EFB7",3001,GBP,93.00,,125,W26L30:5|W28L30:15|W28L32:5|W30L30:19|W30L32:9|W32L30:17|W32L32:12|W32L34:5|W34L32:10|W34L34:5|W36L32:11|W36L34:7|W38L34:5
