181496,"2022-12-20 15:07:19.21","#LJQ8AQ",40.00,51.99,74.00,99.00,"2023-02-01","117725285","MCO",1,,,,"",,"LJQ8AQNF",30026,1001,"2023-02-01","2023-02-28","USD",24.42,2000,"W24L30:2000","TS","JEANS NEW","Denim"
181496,"2022-12-20 15:07:19.21","#LJQ8AQ",40.00,51.99,74.00,99.00,"2023-02-01","117725285","MCO",1,,,,"",,"LJQ8AQNR",30027,1001,"2023-02-01","2023-02-28","USD",24.42,3900,"W26L30:0|W28L30:0|W30L30:0|W32L30:0|W34L30:0|W24L30:3900|W25L30:0|W27L30:0|W29L30:0|W31L30:0|W33L30:0","TS","JEANS NEW","Denim"
181496,"2022-12-20 15:07:19.21","#LJQ8AQ",40.00,51.99,74.00,99.00,"2023-02-01","117725285","MCO",1,,,,"",,"LJQ8AQNB",30067,1001,"2023-02-01","2023-02-28","CAD",49.50,0,"W26L30:0|W28L30:0|W30L30:0|W32L30:0|W34L30:0|W24L30:0|W25L30:0|W27L30:0|W29L30:0|W31L30:0|W33L30:0","TS","JEANS NEW","Denim"
181496,"2022-12-20 15:07:19.21","#LJQ8AQ",40.00,51.99,74.00,99.00,"2023-02-01","117725285","MCO",1,,,,"",,"LJQ8AQNJ",30072,1001,"2023-02-01","2023-02-28","USD",24.42,120,"W24L30:120","TS","JEANS NEW","Denim"
181552,"2022-12-16 11:05:28.37","#XFQ8JI",40.00,51.99,74.00,91.00,"2023-02-01","104682335","MCO",1,,,,"",,"XFQ8JINM",30022,1001,"2023-02-01","2023-02-28","GBP",16.00,60,"W30L28:8|W32L28:9|W34L28:8|W25L28:9|W26L28:14|W28L28:12","TS","JEANS NEW","Denim"
181552,"2022-12-16 11:05:28.37","#XFQ8JI",40.00,51.99,74.00,91.00,"2023-02-01","104682335","MCO",1,,,,"",,"XFQ8JINI",30025,1001,"2023-02-01","2023-02-28","USD",24.42,0,"W24L28:0","TS","JEANS NEW","Denim"
181552,"2022-12-16 11:05:28.37","#XFQ8JI",40.00,51.99,74.00,91.00,"2023-02-01","104682335","MCO",1,,,,"",,"XFQ8JINF",30026,1001,"2023-02-01","2023-02-28","USD",24.42,0,"W24L28:0","TS","JEANS NEW","Denim"
181552,"2022-12-16 11:05:28.37","#XFQ8JI",40.00,51.99,74.00,91.00,"2023-02-01","104682335","MCO",1,,,,"",,"XFQ8JINR",30027,1001,"2023-02-01","2023-02-28","USD",24.42,1225,"W30L28:103|W32L28:68|W25L28:141|W26L28:202|W28L28:194|W24L28:94|W27L28:224|W29L28:151|W33L28:48","TS","JEANS NEW","Denim"
181552,"2022-12-16 11:05:28.37","#XFQ8JI",40.00,51.99,74.00,91.00,"2023-02-01","104682335","MCO",1,,,,"",,"XFQ8JINJ",30072,1001,"2023-02-01","2023-02-28","USD",24.42,0,"W24L28:0","TS","JEANS NEW","Denim"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2022-09-06",,"ZUK42KNM",30022,1001,"2023-02-01","2023-02-28","GBP",24.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2022-12-01",,"ZUK42KNI",30025,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2022-12-01",,"ZUK42KNF",30026,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2023-01-11",,"ZUK42KIC",30029,1001,"2023-02-01","2023-02-28","GBP",22.90,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2023-01-13",,"ZUK42KYX",30045,1001,"2023-02-01","2023-02-28","EUR",31.20,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2022-12-02",,"ZUK42KNB",30067,1001,"2023-02-01","2023-02-28","CAD",111.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0|UK4:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,"P16","2022-12-01",,"ZUK42KNJ",30072,1001,"2023-02-01","2023-02-28","USD",36.63,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182133,"2023-01-13 11:24:51.75","#ZUK42K",60.00,77.99,111.00,148.00,"2023-02-01","116843613","MCO",1,,,,"",,"ZUK42KDB",30074,1001,"2023-02-01","2023-02-28","GBP",22.90,20,"UK6:2|UK8:5|UK10:6|UK12:5|UK14:2|UK4:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,"P16","2022-09-06",,"Y7842CNM",30022,1001,"2023-02-01","2023-02-28","GBP",16.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,"P16","2022-12-01",,"Y7842CNI",30025,1001,"2023-02-01","2023-02-28","USD",24.42,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,"P16","2022-12-01",,"Y7842CNF",30026,1001,"2023-02-01","2023-02-28","USD",24.42,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,,"",,"Y7842CIC",30029,1001,"2023-02-01","2023-02-28","GBP",15.27,15,"UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1|UK18:0|UK4:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,,"",,"Y7842CYX",30045,1001,"2023-02-01","2023-02-28","EUR",20.80,70,"UK6:10|UK8:18|UK10:18|UK12:13|UK14:6|UK16:3|UK18:1|UK4:1","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,"P16","2022-12-02",,"Y7842CNB",30067,1001,"2023-02-01","2023-02-28","CAD",74.00,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,"P16","2022-12-01",,"Y7842CNJ",30072,1001,"2023-02-01","2023-02-28","USD",24.42,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
182135,"2023-02-07 09:52:06.34","#Y7842C",40.00,51.99,74.00,99.00,"2023-02-01","116843617","MCO",1,,,,"",,"Y7842CDB",30074,1001,"2023-02-01","2023-02-28","GBP",15.27,15,"UK6:1|UK8:4|UK10:5|UK12:3|UK14:1|UK16:1","TS","APPAREL 2","Formal"
182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,"P15","2022-09-22",,"KNDFCLLM",30013,1001,"2023-02-01","2023-02-28","GBP",35.02,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0","TS","APPAREL 2","Formal"
182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,,"",,"KNDFCLNI",30025,1001,"2023-02-01","2023-02-28","USD",55.11,0,"UK4:0","TS","APPAREL 2","Formal"
182646,"2023-01-20 11:34:21.35","#KNDFCL",90.00,116.99,167.00,223.00,"2023-02-01","116993628","MCO",1,,,,"",,"KNDFCLNF",30026,1001,"2023-02-01","2023-02-28","USD",55.11,0,"UK6:0|UK8:0|UK10:0|UK12:0|UK14:0|UK16:0|UK18:0","TS","APPAREL 2","Formal"
